    <"Barge", "3", "6", 160, 51, 66.5, 15.5, 14.44135, 53.196>,
    <"Barge", "3", "7", 160, 20, 30.5, 10.5, 9.78285, 36.036>,
    <"Barge", "4", "5", 160, 95, 105, 10, 9.317, 34.32>,
    <"Barge", "4", "6", 160, 71, 83, 12, 11.1804, 41.184>,
    <"Barge", "6", "8", 160, 120, 122.5, 2.5, 2.32925, 8.58>,
    <"Train", "1", "5", 90, 16, 20, 4, 41.59, 56.628>,
    <"Train", "1", "5", 90, 40, 44, 4, 41.59, 56.628>,
    <"Train", "1", "5", 90, 9, 13, 4, 41.59, 56.628>,
    <"Train", "1", "5", 90, 33, 37, 4, 41.59, 56.628>,
    <"Train", "1", "5", 90, 57, 61, 4, 41.59, 56.628>,
    <"Train", "1", "5", 90, 81, 85, 4, 41.59, 56.628>,
    <"Train", "1", "5", 90, 105, 109, 4, 41.59, 56.628>,
    <"Train", "1", "5", 90, 129, 133, 4, 41.59, 56.628>,
    <"Train", "1", "6", 90, 41, 47, 6, 62.385, 84.942>,
    <"Train", "1", "6", 90, 75, 81, 6, 62.385, 84.942>,
    <"Train", "1", "6", 90, 99, 105, 6, 62.385, 84.942>,
    <"Train", "1", "6", 90, 113, 119, 6, 62.385, 84.942>,
    <"Train", "1", "8", 90, 110, 115, 5, 51.9875, 70.785>,
    <"Train", "1", "9", 90, 88, 95, 7, 72.7825, 99.099>,
    <"Train", "1", "10", 90, 51, 66, 15, 155.9625, 212.355>,
    <"Train", "1", "10", 90, 99, 114, 15, 155.9625, 212.355>,
    <"Train", "2", "5", 90, 78, 82.5, 4.5, 46.78875, 63.7065>,
    <"Train", "2", "5", 90, 102, 106.5, 4.5, 46.78875, 63.7065>,
    <"Train", "2", "6", 90, 75, 81.5, 6.5, 67.58375, 92.0205>,
    <"Train", "2", "6", 90, 99, 105.5, 6.5, 67.58375, 92.0205>,
    <"Train", "2", "8", 90, 77, 82.5, 5.5, 57.18625, 77.8635>,
    <"Train", "2", "9", 90, 78, 85.5, 7.5, 77.98125, 106.1775>,
    <"Train", "2", "10", 90, 79, 94.5, 15.5, 161.16125, 219.4335>,
    <"Train", "3", "5", 90, 86, 89.5, 3.5, 36.39125, 49.5495>,
    <"Train", "3", "6", 90, 27, 32.5, 5.5, 57.18625, 77.8635>,
    <"Train", "3", "6", 90, 75, 80.5, 5.5, 57.18625, 77.8635>,
    <"Train", "4", "5", 90, 75, 78, 3, 31.1925, 42.471>,
    <"Train", "4", "6", 90, 77, 81, 4, 41.59, 56.628>,
    <"Train", "5", "8", 90, 112, 113.5, 1.5, 15.59625, 21.2355>,
    <"Train", "5", "9", 90, 113, 115.5, 2.5, 25.99375, 35.3925>,
    <"Train", "5", "10", 90, 114, 125, 11, 114.3725, 155.727>,
    <"Train", "6", "9", 90, 121, 122.5, 1.5, 15.59625, 21.2355>,
    <"Train", "6", "10", 90, 122, 132, 10, 103.975, 141.57>,
    <"Truck", "1", "2", 0, 0, 0, 0.2, 10.9526, 13.299>,
    <"Truck", "1", "3", 0, 0, 0, 0.5, 25.8325, 33.2475>,
    <"Truck", "1", "4", 0, 0, 0, 1.0, 51.665, 66.495>,
    <"Truck", "1", "5", 0, 0, 0, 2.6, 134.329, 172.887>,
    <"Truck", "1", "6", 0, 0, 0, 3.2, 165.328, 212.784>,
    <"Truck", "1", "7", 0, 0, 0, 2.0, 103.33, 132.99>,
    <"Truck", "1", "8", 0, 0, 0, 3.5, 180.8275, 232.7325>,
    <"Truck", "1", "9", 0, 0, 0, 4.0, 206.66, 265.98>,
    <"Truck", "1", "10", 0, 0, 0, 9.0, 464.985, 598.455>,
    <"Truck", "2", "3", 0, 0, 0, 0.6, 30.999, 39.897>,
    <"Truck", "2", "4", 0, 0, 0, 1.2, 61.998, 79.794>,
    <"Truck", "2", "5", 0, 0, 0, 2.8, 144.662, 186.186>,
    <"Truck", "2", "6", 0, 0, 0, 3.3, 170.4945, 219.4335>,
    <"Truck", "2", "7", 0, 0, 0, 2.2, 113.663, 146.289>,
    <"Truck", "2", "8", 0, 0, 0, 3.6, 185.994, 239.382>,
    <"Truck", "2", "9", 0, 0, 0, 4.2, 216.993, 279.279>,
    <"Truck", "2", "10", 0, 0, 0, 9.5, 490.8175, 631.7025>,
    <"Truck", "3", "4", 0, 0, 0, 0.6, 30.999, 39.897>,
    <"Truck", "3", "5", 0, 0, 0, 2.3, 118.8295, 152.9385>,
    <"Truck", "3", "6", 0, 0, 0, 2.7, 139.4955, 179.5365>,
    <"Truck", "3", "7", 0, 0, 0, 1.5, 77.4975, 99.7425>,
    <"Truck", "3", "8", 0, 0, 0, 3.0, 154.995, 199.485>,
    <"Truck", "3", "9", 0, 0, 0, 3.4, 175.661, 226.083>,
    <"Truck", "3", "10", 0, 0, 0, 8.8, 454.652, 585.156>,
    <"Truck", "4", "5", 0, 0, 0, 1.8, 92.997, 119.691>,
    <"Truck", "4", "6", 0, 0, 0, 2.4, 123.996, 159.588>,
    <"Truck", "4", "7", 0, 0, 0, 1.4, 69.573, 84.227>,
    <"Truck", "5", "6", 0, 0, 0, 0.8, 41.332, 53.196>,
    <"Truck", "5", "8", 0, 0, 0, 0.9, 46.4985, 59.8455>,
    <"Truck", "5", "9", 0, 0, 0, 1.5, 77.4975, 99.7425>,
    <"Truck", "5", "10", 0, 0, 0, 6.6, 340.989, 438.867>,
    <"Truck", "6", "8", 0, 0, 0, 0.5, 25.8325, 33.2475>,
    <"Truck", "6", "9", 0, 0, 0, 0.9, 46.4985, 59.8455>,
    <"Truck", "6", "10", 0, 0, 0, 6, 309.99, 398.97>
};
